"YEAR","MONTH","DEP_NA","STATE_NA","SUP_NO","SUP_NA","GOO_NO","GOO_NA","QTY","TOTAL_SALES"
"2022","5","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","2005","396554.28"
"2022","6","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","4654","35387.95"
"2022","7","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","1515","342453.42"
"2022","8","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","1360","151346.37"
"2022","9","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","3561","366629.84"
"2022","10","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","1713","191388.50"
"2022","11","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","4848","310061.53"
"2022","12","Clothing and Apparel","Penang","S41","Sneaker Street","CL003","Sneakers C","3647","149331.80"
"2022","1","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","3435","463166.95"
"2022","2","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","1202","358061.67"
"2022","3","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","73","391881.45"
"2022","4","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","4016","90840.78"
"2022","5","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","4352","419307.21"
"2022","6","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","1506","104661.64"
"2022","7","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","689","248468.03"
"2022","8","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","4368","86071.65"
"2022","9","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","2440","280268.55"
"2022","10","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","4934","497384.06"
"2022","11","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","1843","318392.73"
"2022","12","Clothing and Apparel","Johor","S37","Shady Style","CL004","Sunglasses D","935","221355.78"
"2022","1","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","1859","197592.23"
"2022","2","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","3720","285953.21"
"2022","3","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","2462","332694.65"
"2022","4","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","2317","351959.40"
"2022","5","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","823","406872.24"
"2022","6","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","3451","412144.39"
"2022","7","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","3820","209979.90"
"2022","8","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","2836","466320.14"
"2022","9","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","1474","296453.23"
"2022","10","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","4605","422751.83"
"2022","11","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","4551","161778.06"
"2022","12","Clothing and Apparel","Melaka","S38","Shorts Zone","CL005","Shorts E","3617","158782.52"
"2022","1","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","2774","139179.61"
"2022","2","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","2936","392799.11"
"2022","3","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","4180","429676.71"
"2022","4","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","732","445394.01"
"2022","5","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","851","36749.47"
"2022","6","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","3465","364987.52"
"2022","7","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","1273","268175.20"
"2022","8","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","3338","279632.59"
"2022","9","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","2541","336675.80"
"2022","10","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","2230","370181.89"
"2022","11","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","4467","87486.18"
"2022","12","Electronics","Selangor","S16","ElectroTech","EL001","Smartphone Model X","1830","9298.48"
"2022","1","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","1071","71643.60"
"2022","2","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","3574","31995.95"
"2022","3","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","1278","175477.37"
"2022","4","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","3361","153257.08"
"2022","5","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","1473","181615.56"
"2022","6","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","4615","26803.97"
"2022","7","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","4812","277293.84"
"2022","8","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","3327","59290.14"
"2022","9","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","4078","127005.20"
"2022","10","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","332","341779.79"
"2022","11","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","2826","478245.96"
"2022","12","Electronics","Kuala Lumpur","S20","Gadget World","EL002","Smartwatch Model Y","3034","470601.77"
"2022","1","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","1953","430680.21"
"2022","2","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","4064","461585.45"
"2022","3","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","3731","78357.76"
"2022","4","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","4647","415105.39"
"2022","5","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","4774","297828.40"
"2022","6","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","2716","24059.28"
"2022","7","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","360","81942.62"
"2022","8","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","1619","442554.94"
"2022","9","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","2807","114999.61"
"2022","10","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","4851","98352.32"
"2022","11","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","687","143767.29"
"2022","12","Electronics","Penang","S44","Tech Haven","EL003","Bluetooth Speaker Z","4677","340109.41"
"2022","1","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","1553","448467.24"
"2022","2","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4595","226935.40"
"2022","3","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4859","355357.69"
"2022","4","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","3188","125752.73"
"2022","5","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4528","444294.33"
"2022","6","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4656","34884.54"
"2022","7","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","2207","67832.57"
"2022","8","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","3037","49900.29"
"2022","9","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","1758","188982.48"
"2022","10","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","3374","451424.22"
"2022","11","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4841","269100.55"
"2022","12","Electronics","Johor","S24","InnoGizmo","EL004","Tablet Model S","4324","283741.79"
"2022","1","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","1863","450294.58"
"2022","2","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","822","239921.66"
"2022","3","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","3140","51712.20"
"2022","4","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","1960","368449.49"
"2022","5","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","3318","332984.46"
"2022","6","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","211","97244.86"
"2022","7","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","4952","88335.03"
"2022","8","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","364","401839.67"
"2022","9","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","333","99912.59"
"2022","10","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","2277","472061.18"
"2022","11","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","2258","414199.91"
"2022","12","Electronics","Melaka","S50","Wireless Wonders","EL005","Wireless Earbuds T","2585","393380.72"
"2022","1","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","3907","88461.34"
"2022","2","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","70","350581.05"
"2022","3","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","2130","482828.90"
"2022","4","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","4460","492272.68"
"2022","5","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","939","276438.59"
"2022","6","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","2772","256734.06"
"2022","7","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","2111","299495.45"
"2022","8","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","1038","88381.76"
"2022","9","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","4973","141459.54"
"2022","10","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","3225","121605.97"
"2022","11","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","2304","343713.16"
"2022","12","Home and Kitchen","Selangor","S23","Home Harmony","HK001","Coffee Table A","357","124845.28"
"2022","1","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","3999","339531.02"
"2022","2","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","4033","395044.63"
"2022","3","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","3224","421058.56"
"2022","4","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","425","410483.23"
"2022","5","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","2188","156576.22"
"2022","6","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","3469","42237.11"
"2022","7","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","4014","367536.55"
"2022","8","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","1604","27950.40"
"2022","9","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","557","307939.01"
"2022","10","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","2270","324776.39"
"2022","11","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","2786","238229.63"
"2022","12","Home and Kitchen","Kuala Lumpur","S26","Kitchen Klicks","HK002","Microwave B","815","142878.86"
"2022","1","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","3270","437269.10"
"2022","2","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","70","423479.01"
"2022","3","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","4728","156805.14"
"2022","4","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","3588","75597.12"
"2022","5","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","3120","443566.35"
"2022","6","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","4028","425985.41"
"2022","7","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","3775","439195.40"
"2022","8","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","4865","364607.73"
"2022","9","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","2710","120314.44"
"2022","10","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","1633","264062.06"
"2022","11","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","2019","155008.66"
"2022","12","Home and Kitchen","Penang","S6","Blender Bliss","HK003","Blender C","2966","334858.46"
"2022","1","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","4314","172750.43"
"2022","2","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","3097","432260.18"
"2022","3","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","4008","10851.02"
"2022","4","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","1741","131537.91"
"2022","5","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","4035","258100.09"
"2022","6","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","4730","18211.72"
"2022","7","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","1831","98365.40"
"2022","8","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","4590","249184.45"
"2022","9","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","1919","167756.20"
"2022","10","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","1316","340981.12"
"2022","11","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","1695","55354.45"
"2022","12","Home and Kitchen","Johor","S28","Lamp Lounge","HK004","Table Lamp D","2424","250653.75"
"2022","1","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","1799","41945.89"
"2022","2","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","350","390862.88"
"2022","3","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","856","73840.69"
"2022","4","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","2864","425898.23"
"2022","5","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","855","449802.44"
"2022","6","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","1604","293105.39"
"2022","7","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","2754","159242.78"
"2022","8","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","3355","147099.09"
"2022","9","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","1422","472837.70"
"2022","10","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","1643","412718.44"
"2022","11","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","2381","301747.27"
"2022","12","Home and Kitchen","Melaka","S43","Stool Style","HK005","Bar Stool E","3180","243693.36"
"2022","1","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","2783","240236.68"
"2022","2","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","2793","121545.12"
"2022","3","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","2425","447851.23"
"2022","4","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","1324","307948.30"
"2022","5","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","2375","210312.10"
"2022","6","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","1023","471145.38"
"2022","7","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","1489","187540.70"
"2022","8","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","750","242193.93"
"2022","9","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","1630","272923.39"
"2022","10","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","3211","136950.99"
"2022","11","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","2381","236366.81"
"2022","12","Health and Wellness","Selangor","S22","Healthy Hub","HW001","Fish Oil A","3356","36534.64"
"2022","1","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","1213","363918.76"
"2022","2","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","185","314345.31"
"2022","3","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","2195","329836.49"
"2022","4","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","3105","360197.67"
"2022","5","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","838","156886.11"
"2022","6","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","775","125845.80"
"2022","7","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","1007","91938.64"
"2022","8","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","4457","141322.38"
"2022","9","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","1709","479834.77"
"2022","10","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","3075","469666.34"
"2022","11","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","4071","341863.00"
"2022","12","Health and Wellness","Kuala Lumpur","S49","Wellness World","HW002","Digital Thermometer B","2219","434155.69"
"2022","1","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","2638","103881.77"
"2022","2","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","2426","212089.19"
"2022","3","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","3661","300628.79"
"2022","4","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","1590","377142.49"
"2022","5","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","1987","148494.26"
"2022","6","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","767","200794.87"
"2022","7","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","527","387072.11"
"2022","8","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","150","470031.13"
"2022","9","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","3616","90400.68"
"2022","10","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","741","447475.74"
"2022","11","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","3249","5212.58"
"2022","12","Health and Wellness","Penang","S1","Aroma Haven","HW003","Aromatherapy Diffuser C","987","76170.54"
"2022","1","Health and Wellness","Johor","S32","Probiotic Paradise","HW004","Probiotic D","4549","412654.59"
"2022","2","Health and Wellness","Johor","S32","Probiotic Paradise","HW004","Probiotic D","1613","112410.05"
"2022","3","Health and Wellness","Johor","S32","Probiotic Paradise","HW004","Probiotic D","1760","13633.51"
"2022","4","Health and Wellness","Johor","S32","Probiotic Paradise","HW004","Probiotic D","3557","305118.44"
