"store","date","total_sales"
"404","2014-10-09 00:00:00","454.99"
"404","2014-10-10 00:00:00","1023.43"
"404","2014-10-12 00:00:00","1268.01"
"404","2014-11-01 00:00:00","919.80"
"404","2014-11-02 00:00:00","138.33"
"404","2014-11-03 00:00:00","209.37"
"404","2014-11-04 00:00:00","875.70"
"404","2014-11-06 00:00:00","1342.30"
"404","2014-11-07 00:00:00","1356.75"
"404","2014-11-10 00:00:00","369.24"
"404","2014-12-03 00:00:00","1199.82"
"404","2014-12-04 00:00:00","357.10"
"404","2014-12-07 00:00:00","157.03"
"404","2015-08-01 00:00:00","204.41"
"404","2015-08-09 00:00:00","52.84"
"404","2015-09-01 00:00:00","1062.79"
"404","2015-09-02 00:00:00","748.66"
"404","2015-09-09 00:00:00","1189.89"
"404","2015-09-10 00:00:00","813.07"
"404","2015-09-11 00:00:00","482.79"
"404","2015-09-12 00:00:00","681.16"
"404","2015-10-01 00:00:00","74.64"
"404","2015-10-02 00:00:00","516.69"
"404","2015-10-06 00:00:00","66.72"
"404","2015-10-09 00:00:00","51.39"
"404","2015-10-10 00:00:00","604.40"
"404","2015-10-11 00:00:00","624.28"
"404","2015-10-12 00:00:00","694.33"
"404","2015-11-03 00:00:00","234.54"
"404","2015-11-04 00:00:00","1158.67"
"404","2015-11-05 00:00:00","800.64"
"404","2015-11-06 00:00:00","1105.19"
"404","2015-11-07 00:00:00","1134.85"
"404","2015-11-08 00:00:00","1194.12"
"404","2015-12-03 00:00:00","962.02"
"404","2015-12-04 00:00:00","188.34"
"404","2015-12-05 00:00:00","501.57"
"404","2015-12-07 00:00:00","405.60"
"404","2016-07-06 00:00:00","610.90"
"404","2016-07-08 00:00:00","671.07"
"404","2016-07-09 00:00:00","42.71"
"404","2016-08-01 00:00:00","1058.93"
"404","2016-08-02 00:00:00","328.19"
"404","2016-08-04 00:00:00","566.19"
"404","2016-08-05 00:00:00","366.09"
"404","2016-08-06 00:00:00","618.65"
"404","2016-08-07 00:00:00","446.19"
"404","2016-08-08 00:00:00","407.93"
"404","2016-08-09 00:00:00","1191.74"
"404","2016-08-11 00:00:00","644.46"
"404","2016-09-01 00:00:00","357.48"
"404","2016-09-02 00:00:00","934.20"
"404","2016-09-03 00:00:00","344.17"
"404","2016-09-04 00:00:00","802.68"
"404","2016-09-05 00:00:00","825.18"
"404","2016-09-07 00:00:00","814.12"
"404","2016-09-10 00:00:00","1242.32"
"404","2016-09-11 00:00:00","857.98"
"404","2016-09-12 00:00:00","1208.04"
"404","2016-10-03 00:00:00","1027.07"
"404","2016-10-10 00:00:00","221.57"
"404","2017-07-01 00:00:00","170.75"
"404","2017-07-02 00:00:00","540.22"
"404","2017-08-01 00:00:00","1237.44"
"404","2017-08-02 00:00:00","743.02"
"404","2017-08-04 00:00:00","226.51"
"404","2017-08-09 00:00:00","745.22"
"404","2017-08-11 00:00:00","210.11"
"404","2017-09-03 00:00:00","28.07"
"404","2017-09-04 00:00:00","1038.62"
"404","2017-09-05 00:00:00","897.48"
"404","2017-09-08 00:00:00","784.05"
"404","2017-09-09 00:00:00","545.02"
"404","2017-09-10 00:00:00","1069.64"
"404","2017-09-11 00:00:00","934.90"
"404","2017-09-12 00:00:00","1033.42"
"404","2017-10-03 00:00:00","1247.51"
"404","2017-10-05 00:00:00","294.79"
"404","2017-10-06 00:00:00","614.78"
"404","2017-10-07 00:00:00","517.47"
"404","2017-10-08 00:00:00","325.12"
"404","2017-10-10 00:00:00","211.22"
"404","2017-10-12 00:00:00","213.71"
"404","2017-11-03 00:00:00","59.26"
"404","2017-11-06 00:00:00","711.87"
"404","2017-11-07 00:00:00","785.60"
"404","2018-07-02 00:00:00","89.27"
"404","2018-08-01 00:00:00","1292.21"
"404","2018-08-02 00:00:00","1031.54"
"404","2018-08-06 00:00:00","557.12"
"404","2018-08-07 00:00:00","253.09"
"404","2018-08-11 00:00:00","599.44"
"404","2018-09-02 00:00:00","111.76"
"404","2018-09-04 00:00:00","113.41"
"404","2018-09-05 00:00:00","503.10"
"404","2018-09-06 00:00:00","759.64"
"404","2018-09-07 00:00:00","1150.68"
"404","2018-09-08 00:00:00","540.24"
"404","2018-09-09 00:00:00","504.71"
"404","2018-09-10 00:00:00","1266.79"
"404","2018-09-11 00:00:00","865.45"
"404","2018-09-12 00:00:00","1290.39"
"404","2018-10-03 00:00:00","1225.40"
"404","2018-10-04 00:00:00","1151.00"
"404","2018-10-05 00:00:00","614.92"
"404","2018-10-07 00:00:00","42.81"
"404","2018-10-08 00:00:00","657.53"
"404","2018-10-09 00:00:00","863.60"
"404","2019-06-11 00:00:00","83.53"
"404","2019-06-12 00:00:00","501.75"
"404","2019-07-09 00:00:00","968.38"
"404","2019-07-11 00:00:00","1268.75"
"404","2019-07-12 00:00:00","793.74"
"404","2019-08-01 00:00:00","928.66"
"404","2019-08-02 00:00:00","819.78"
"404","2019-08-07 00:00:00","186.09"
"404","2019-08-09 00:00:00","368.37"
"404","2019-08-10 00:00:00","1463.30"
"404","2019-08-11 00:00:00","3.75"
"404","2019-09-01 00:00:00","333.61"
"404","2019-09-02 00:00:00","287.79"
"404","2019-09-03 00:00:00","415.88"
"404","2019-09-04 00:00:00","1015.12"
"404","2019-09-05 00:00:00","538.04"
"404","2019-09-06 00:00:00","1286.93"
"404","2019-09-07 00:00:00","1295.27"
"404","2019-09-08 00:00:00","1268.24"
"404","2019-10-03 00:00:00","762.07"
"404","2019-10-04 00:00:00","300.56"
"404","2019-10-05 00:00:00","789.91"
"404","2019-10-06 00:00:00","28.92"
"404","2020-06-01 00:00:00","947.91"
"404","2020-06-02 00:00:00","1074.09"
"404","2020-06-08 00:00:00","689.79"
"404","2020-06-09 00:00:00","1411.17"
"404","2020-07-01 00:00:00","370.43"
"404","2020-07-02 00:00:00","328.86"
"404","2020-07-05 00:00:00","134.14"
"404","2020-07-06 00:00:00","269.96"
"404","2020-07-07 00:00:00","511.48"
"404","2020-07-08 00:00:00","705.88"
"404","2020-07-10 00:00:00","804.36"
"404","2020-07-11 00:00:00","1011.91"
"404","2020-07-12 00:00:00","427.63"
"404","2020-08-03 00:00:00","22.96"
"404","2020-08-04 00:00:00","518.51"
"404","2020-08-05 00:00:00","1141.41"
"404","2020-08-06 00:00:00","1108.39"
"404","2020-08-07 00:00:00","614.65"
"404","2020-08-10 00:00:00","502.21"
"404","2020-08-11 00:00:00","470.24"
"404","2020-08-12 00:00:00","1026.54"
"404","2020-09-03 00:00:00","1305.99"
"404","2020-09-04 00:00:00","737.76"
"404","2021-07-01 00:00:00","837.48"
"404","2021-07-02 00:00:00","794.39"
"404","2021-08-01 00:00:00","462.85"
"404","2021-08-02 00:00:00","442.81"
"404","2021-08-09 00:00:00","647.21"
"404","2021-09-04 00:00:00","285.33"
"404","2021-09-09 00:00:00","683.18"
"404","2021-10-04 00:00:00","1042.68"
"404","2021-10-05 00:00:00","959.09"
"404","2021-10-06 00:00:00","933.66"
"404","2021-10-07 00:00:00","270.52"
"404","2021-10-08 00:00:00","954.84"
"404","2021-10-10 00:00:00","1367.86"
"404","2021-10-11 00:00:00","877.84"
"404","2021-10-12 00:00:00","1256.39"
"404","2021-11-05 00:00:00","570.15"
"404","2021-11-06 00:00:00","530.89"
"404","2021-11-07 00:00:00","1188.04"
"404","2021-11-08 00:00:00","477.49"
"404","2021-11-10 00:00:00","29.94"
"404","2021-11-11 00:00:00","296.99"
"404","2021-12-03 00:00:00","1113.81"
"404","2022-08-02 00:00:00","299.68"
"404","2022-09-01 00:00:00","762.88"
"404","2022-09-02 00:00:00","1008.87"
"404","2022-10-01 00:00:00","506.98"
"404","2022-10-04 00:00:00","424.03"
"404","2022-10-05 00:00:00","855.48"
"404","2022-10-06 00:00:00","960.80"
"404","2022-11-03 00:00:00","1292.23"
"404","2022-11-04 00:00:00","1035.95"
"404","2022-11-05 00:00:00","363.45"
"404","2022-11-06 00:00:00","335.76"
"404","2022-11-07 00:00:00","389.14"
"404","2022-11-08 00:00:00","681.71"
"404","2022-11-12 00:00:00","172.36"
"404","2022-12-07 00:00:00","805.55"
"404","2022-12-08 00:00:00","420.13"
"404","2022-12-09 00:00:00","1036.18"
"404","2022-12-11 00:00:00","218.04"
"404","2022-12-12 00:00:00","1290.24"
"404","2023-10-08 00:00:00","209.43"
"404","2023-10-09 00:00:00","340.66"
"404","2023-11-01 00:00:00","834.88"
"404","2023-11-02 00:00:00","622.97"
"404","2023-11-06 00:00:00","788.85"
"404","2023-11-07 00:00:00","464.07"
"404","2023-11-08 00:00:00","1248.43"
"404","2023-11-09 00:00:00","970.27"
"404","2023-11-10 00:00:00","314.57"
"404","2023-11-11 00:00:00","1040.26"
"404","2023-11-12 00:00:00","300.98"
"404","2023-12-01 00:00:00","585.78"
"404","2023-12-02 00:00:00","794.76"
"404","2023-12-06 00:00:00","447.15"
"404","2023-12-07 00:00:00","792.00"
"404","2023-12-10 00:00:00","887.25"
"404","2023-12-11 00:00:00","352.83"
"404","2023-12-12 00:00:00","922.70"
"444","2014-09-08 00:00:00","140.90"
"444","2014-09-11 00:00:00","59.39"
"444","2014-10-08 00:00:00","887.41"
"444","2014-10-09 00:00:00","526.32"
"444","2014-10-11 00:00:00","1335.27"
"444","2014-10-12 00:00:00","209.05"
"444","2014-11-01 00:00:00","421.57"
"444","2014-11-02 00:00:00","941.15"
"444","2014-11-06 00:00:00","197.16"
"444","2014-11-09 00:00:00","943.55"
"444","2014-11-10 00:00:00","1204.85"
"444","2014-11-12 00:00:00","1111.64"
"444","2014-12-01 00:00:00","919.98"
"444","2014-12-02 00:00:00","326.32"
"444","2014-12-03 00:00:00","320.88"
"444","2014-12-04 00:00:00","955.17"
"444","2014-12-06 00:00:00","1130.02"
"444","2014-12-07 00:00:00","886.30"
"444","2014-12-10 00:00:00","6.46"
"444","2015-10-01 00:00:00","1051.32"
"444","2015-10-02 00:00:00","1145.04"
"444","2015-10-09 00:00:00","1292.66"
"444","2015-10-10 00:00:00","585.87"
"444","2015-10-11 00:00:00","813.21"
"444","2015-10-12 00:00:00","605.43"
"444","2015-11-01 00:00:00","130.96"
"444","2015-11-02 00:00:00","149.21"
"444","2015-11-06 00:00:00","241.74"
"444","2015-11-08 00:00:00","160.23"
"444","2015-11-09 00:00:00","193.41"
"444","2015-11-10 00:00:00","871.69"
"444","2015-11-11 00:00:00","307.02"
"444","2015-11-12 00:00:00","739.14"
"444","2015-12-03 00:00:00","172.51"
"444","2015-12-04 00:00:00","630.50"
"444","2015-12-05 00:00:00","1001.72"
"444","2015-12-06 00:00:00","925.05"
"444","2015-12-07 00:00:00","1338.39"
"444","2015-12-08 00:00:00","1062.15"
"444","2016-08-06 00:00:00","534.44"
"444","2016-08-08 00:00:00","481.21"
"444","2016-08-09 00:00:00","156.03"
"444","2016-09-01 00:00:00","796.64"
"444","2016-09-02 00:00:00","423.73"
"444","2016-09-04 00:00:00","898.68"
"444","2016-09-05 00:00:00","406.97"
"444","2016-09-06 00:00:00","624.99"
"444","2016-09-07 00:00:00","538.18"
"444","2016-09-08 00:00:00","881.44"
"444","2016-09-09 00:00:00","982.95"
"444","2016-09-11 00:00:00","621.50"
"444","2016-10-01 00:00:00","470.02"
"444","2016-10-02 00:00:00","869.44"
"444","2016-10-03 00:00:00","355.88"
"444","2016-10-04 00:00:00","435.85"
"444","2016-10-05 00:00:00","859.05"
"444","2016-10-07 00:00:00","848.77"
"444","2016-10-09 00:00:00","153.97"
"444","2016-10-10 00:00:00","1428.30"
"444","2016-10-11 00:00:00","726.49"
"444","2016-10-12 00:00:00","764.42"
"444","2016-11-03 00:00:00","896.08"
"444","2016-11-10 00:00:00","87.75"
"444","2016-11-12 00:00:00","529.80"
"444","2017-08-01 00:00:00","317.78"
"444","2017-08-02 00:00:00","569.75"
"444","2017-09-01 00:00:00","853.66"
"444","2017-09-02 00:00:00","921.00"
"444","2017-09-04 00:00:00","40.21"
"444","2017-09-09 00:00:00","761.49"
"444","2017-09-11 00:00:00","303.08"
"444","2017-10-04 00:00:00","993.85"
"444","2017-10-05 00:00:00","873.55"
"444","2017-10-08 00:00:00","1076.06"
"444","2017-10-09 00:00:00","484.81"
"444","2017-10-10 00:00:00","1023.98"
"444","2017-10-11 00:00:00","987.82"
"444","2017-10-12 00:00:00","1165.00"
"444","2017-11-03 00:00:00","1214.50"
"444","2017-11-04 00:00:00","261.85"
"444","2017-11-05 00:00:00","344.81"
"444","2017-11-06 00:00:00","443.71"
"444","2017-11-07 00:00:00","178.41"
"444","2017-11-08 00:00:00","134.21"
"444","2017-11-10 00:00:00","211.06"
"444","2017-11-12 00:00:00","170.47"
"444","2017-12-06 00:00:00","740.51"
"444","2017-12-07 00:00:00","970.82"
"444","2018-08-01 00:00:00","116.62"
"444","2018-09-01 00:00:00","1287.67"
"444","2018-09-02 00:00:00","1109.28"
"444","2018-09-06 00:00:00","307.91"
"444","2018-09-10 00:00:00","197.22"
"444","2018-09-11 00:00:00","501.50"
"444","2018-09-12 00:00:00","130.88"
"444","2018-10-02 00:00:00","164.25"
"444","2018-10-04 00:00:00","13.53"
"444","2018-10-05 00:00:00","478.94"
"444","2018-10-06 00:00:00","952.30"
"444","2018-10-07 00:00:00","1085.98"
"444","2018-10-08 00:00:00","779.95"
"444","2018-10-09 00:00:00","393.70"
"444","2018-10-10 00:00:00","1022.25"
"444","2018-10-11 00:00:00","870.09"
"444","2018-10-12 00:00:00","1121.92"
"444","2018-11-03 00:00:00","1247.10"
"444","2018-11-04 00:00:00","1151.09"
"444","2018-11-05 00:00:00","755.65"
"444","2018-11-07 00:00:00","49.22"
"444","2018-11-08 00:00:00","759.09"
"444","2018-11-09 00:00:00","596.69"
"444","2018-11-12 00:00:00","35.62"
"444","2019-07-12 00:00:00","196.36"
"444","2019-08-09 00:00:00","898.35"
"444","2019-08-10 00:00:00","283.27"
"444","2019-08-11 00:00:00","1370.70"
"444","2019-08-12 00:00:00","1153.60"
"444","2019-09-01 00:00:00","1088.07"
"444","2019-09-02 00:00:00","676.39"
"444","2019-09-07 00:00:00","91.00"
"444","2019-09-08 00:00:00","161.35"
"444","2019-09-09 00:00:00","510.38"
"444","2019-09-10 00:00:00","803.24"
"444","2019-10-01 00:00:00","252.91"
"444","2019-10-02 00:00:00","490.23"
"444","2019-10-03 00:00:00","312.04"
"444","2019-10-04 00:00:00","919.79"
"444","2019-10-05 00:00:00","427.54"
"444","2019-10-06 00:00:00","1437.63"
"444","2019-10-07 00:00:00","890.55"
"444","2019-10-08 00:00:00","1120.56"
"444","2019-11-03 00:00:00","956.38"
"444","2019-11-04 00:00:00","297.39"
"444","2019-11-05 00:00:00","1023.40"
"444","2019-11-07 00:00:00","284.17"
"444","2020-06-09 00:00:00","333.62"
"444","2020-07-01 00:00:00","863.58"
"444","2020-07-02 00:00:00","810.06"
"444","2020-07-08 00:00:00","495.48"
"444","2020-07-09 00:00:00","883.79"
"444","2020-08-01 00:00:00","445.33"
"444","2020-08-02 00:00:00","425.07"
"444","2020-08-05 00:00:00","152.71"
"444","2020-08-06 00:00:00","565.72"
"444","2020-08-07 00:00:00","800.58"
"444","2020-08-08 00:00:00","744.88"
"444","2020-08-10 00:00:00","766.44"
"444","2020-08-11 00:00:00","823.42"
"444","2020-08-12 00:00:00","618.35"
"444","2020-09-04 00:00:00","588.54"
"444","2020-09-05 00:00:00","1157.52"
"444","2020-09-06 00:00:00","762.70"
"444","2020-09-07 00:00:00","531.16"
"444","2020-09-10 00:00:00","603.05"
"444","2020-09-11 00:00:00","383.76"
"444","2020-09-12 00:00:00","745.82"
"444","2020-10-03 00:00:00","1243.10"
"444","2020-10-04 00:00:00","445.75"
"444","2021-08-01 00:00:00","708.48"
"444","2021-08-02 00:00:00","688.75"
"444","2021-09-01 00:00:00","710.00"
"444","2021-09-02 00:00:00","460.29"
"444","2021-09-09 00:00:00","517.52"
"444","2021-10-04 00:00:00","477.20"
"444","2021-10-09 00:00:00","668.18"
"444","2021-10-12 00:00:00","159.21"
"444","2021-11-04 00:00:00","785.33"
"444","2021-11-05 00:00:00","944.26"
"444","2021-11-06 00:00:00","1162.99"
"444","2021-11-07 00:00:00","90.48"
"444","2021-11-08 00:00:00","870.58"
"444","2021-11-10 00:00:00","1193.22"
"444","2021-11-11 00:00:00","1100.67"
"444","2021-11-12 00:00:00","1035.63"
"444","2021-12-05 00:00:00","334.25"
"444","2021-12-06 00:00:00","186.42"
"444","2021-12-07 00:00:00","1149.53"
"444","2021-12-08 00:00:00","384.37"
"444","2021-12-10 00:00:00","118.29"
"444","2021-12-11 00:00:00","302.45"
"444","2022-10-01 00:00:00","758.20"
"444","2022-10-02 00:00:00","1389.72"
"444","2022-11-01 00:00:00","473.81"
"444","2022-11-04 00:00:00","225.64"
"444","2022-11-05 00:00:00","611.24"
"444","2022-11-06 00:00:00","806.20"
"444","2022-12-03 00:00:00","1150.62"
"444","2022-12-04 00:00:00","1031.25"
"444","2022-12-05 00:00:00","710.33"
"444","2022-12-06 00:00:00","473.83"
"444","2022-12-07 00:00:00","550.28"
"444","2022-12-08 00:00:00","899.96"
"444","2022-12-12 00:00:00","181.64"
"444","2023-11-08 00:00:00","300.13"
"444","2023-11-09 00:00:00","40.15"
"444","2023-12-01 00:00:00","632.62"
"444","2023-12-02 00:00:00","584.13"
"444","2023-12-06 00:00:00","407.17"
"444","2023-12-07 00:00:00","391.03"
"444","2023-12-08 00:00:00","957.17"
"444","2023-12-09 00:00:00","1219.00"
"444","2023-12-10 00:00:00","259.97"
"444","2023-12-11 00:00:00","736.82"
"444","2023-12-12 00:00:00","458.69"
"454","2014-10-08 00:00:00","353.70"
"454","2014-11-08 00:00:00","930.62"
"454","2014-11-09 00:00:00","345.66"
"454","2014-11-11 00:00:00","1309.24"
"454","2014-11-12 00:00:00","357.49"
"454","2014-12-01 00:00:00","483.55"
"454","2014-12-02 00:00:00","895.41"
"454","2014-12-06 00:00:00","179.00"
"454","2014-12-08 00:00:00","66.93"
"454","2014-12-09 00:00:00","952.67"
"454","2014-12-10 00:00:00","1175.90"
"454","2014-12-11 00:00:00","92.60"
"454","2014-12-12 00:00:00","1064.37"
"454","2015-11-01 00:00:00","844.08"
"454","2015-11-02 00:00:00","1228.07"
"454","2015-11-09 00:00:00","1190.52"
"454","2015-11-10 00:00:00","270.32"
"454","2015-11-11 00:00:00","1106.40"
"454","2015-11-12 00:00:00","742.67"
"454","2015-12-01 00:00:00","341.69"
"454","2015-12-02 00:00:00","31.29"
"454","2015-12-06 00:00:00","41.71"
"454","2015-12-08 00:00:00","650.36"
"454","2015-12-09 00:00:00","144.61"
"454","2015-12-10 00:00:00","885.99"
"454","2015-12-11 00:00:00","35.07"
"454","2015-12-12 00:00:00","435.40"
"454","2016-09-06 00:00:00","564.47"
"454","2016-09-08 00:00:00","12.73"
"454","2016-10-01 00:00:00","933.88"
"454","2016-10-02 00:00:00","259.17"
"454","2016-10-04 00:00:00","723.74"
"454","2016-10-05 00:00:00","269.17"
"454","2016-10-06 00:00:00","783.99"
"454","2016-10-07 00:00:00","677.91"
"454","2016-10-08 00:00:00","1064.07"
"454","2016-10-09 00:00:00","648.94"
"454","2016-10-11 00:00:00","319.68"
"454","2016-11-01 00:00:00","370.94"
"454","2016-11-02 00:00:00","1065.19"
"454","2016-11-03 00:00:00","640.88"
"454","2016-11-04 00:00:00","614.18"
"454","2016-11-05 00:00:00","1142.83"
"454","2016-11-07 00:00:00","526.72"
"454","2016-11-08 00:00:00","211.54"
"454","2016-11-09 00:00:00","389.48"
"454","2016-11-10 00:00:00","1192.79"
"454","2016-11-11 00:00:00","1069.81"
"454","2016-11-12 00:00:00","642.26"
"454","2016-12-03 00:00:00","597.47"
"454","2016-12-10 00:00:00","119.35"
"454","2016-12-12 00:00:00","535.05"
"454","2017-09-01 00:00:00","383.00"
"454","2017-09-02 00:00:00","842.43"
"454","2017-10-01 00:00:00","886.77"
"454","2017-10-02 00:00:00","688.48"
"454","2017-10-09 00:00:00","682.36"
"454","2017-10-11 00:00:00","160.07"
"454","2017-11-04 00:00:00","950.04"
"454","2017-11-05 00:00:00","593.19"
"454","2017-11-08 00:00:00","1245.41"
"454","2017-11-09 00:00:00","526.95"
"454","2017-11-10 00:00:00","1057.08"
"454","2017-11-11 00:00:00","1013.29"
"454","2017-11-12 00:00:00","1171.01"
"454","2017-12-03 00:00:00","1348.10"
"454","2017-12-04 00:00:00","371.72"
"454","2017-12-05 00:00:00","820.50"
"454","2017-12-06 00:00:00","146.17"
"454","2017-12-07 00:00:00","488.99"
"454","2017-12-08 00:00:00","90.52"
"454","2017-12-10 00:00:00","167.58"
"454","2017-12-12 00:00:00","18.26"
"454","2018-09-01 00:00:00","324.99"
"454","2018-10-01 00:00:00","984.40"
"454","2018-10-02 00:00:00","872.47"
"454","2018-10-06 00:00:00","47.40"
"454","2018-10-10 00:00:00","321.89"
"454","2018-10-11 00:00:00","194.36"
"454","2018-11-02 00:00:00","341.11"
"454","2018-11-03 00:00:00","405.17"
"454","2018-11-04 00:00:00","487.98"
"454","2018-11-05 00:00:00","467.05"
"454","2018-11-06 00:00:00","1306.12"
"454","2018-11-07 00:00:00","1337.60"
"454","2018-11-08 00:00:00","618.97"
"454","2018-11-09 00:00:00","685.52"
"454","2018-11-10 00:00:00","958.74"
"454","2018-11-11 00:00:00","1072.49"
"454","2018-11-12 00:00:00","873.52"
"454","2018-12-03 00:00:00","762.10"
"454","2018-12-04 00:00:00","750.42"
"454","2018-12-05 00:00:00","834.27"
"454","2018-12-07 00:00:00","63.22"
"454","2018-12-08 00:00:00","825.16"
"454","2018-12-09 00:00:00","559.10"
"454","2018-12-12 00:00:00","433.61"
"454","2019-08-11 00:00:00","52.90"
"454","2019-08-12 00:00:00","175.85"
"454","2019-09-09 00:00:00","723.92"
"454","2019-09-10 00:00:00","437.89"
"454","2019-09-11 00:00:00","1417.57"
"454","2019-09-12 00:00:00","1004.15"
"454","2019-10-01 00:00:00","1037.70"
"454","2019-10-02 00:00:00","779.05"
"454","2019-10-06 00:00:00","356.27"
"454","2019-10-08 00:00:00","779.81"
"454","2019-10-09 00:00:00","591.85"
"454","2019-10-10 00:00:00","911.31"
"454","2019-11-01 00:00:00","238.88"
"454","2019-11-02 00:00:00","379.45"
"454","2019-11-03 00:00:00","85.82"
"454","2019-11-04 00:00:00","883.80"
"454","2019-11-05 00:00:00","554.54"
"454","2019-11-06 00:00:00","1204.19"
"454","2019-11-07 00:00:00","909.49"
"454","2019-11-08 00:00:00","658.37"
"454","2019-12-03 00:00:00","1021.68"
"454","2019-12-04 00:00:00","436.47"
"454","2019-12-05 00:00:00","714.93"
"454","2019-12-07 00:00:00","356.02"
"454","2020-07-09 00:00:00","381.74"
"454","2020-08-01 00:00:00","797.32"
"454","2020-08-02 00:00:00","623.35"
"454","2020-08-08 00:00:00","428.74"
"454","2020-08-09 00:00:00","797.89"
"454","2020-09-01 00:00:00","555.83"
"454","2020-09-02 00:00:00","642.36"
"454","2020-09-05 00:00:00","50.17"
"454","2020-09-06 00:00:00","539.82"
"454","2020-09-07 00:00:00","634.54"
"454","2020-09-08 00:00:00","835.75"
"454","2020-09-10 00:00:00","710.51"
"454","2020-09-11 00:00:00","1190.05"
"454","2020-09-12 00:00:00","563.60"
"454","2020-10-03 00:00:00","97.02"
"454","2020-10-04 00:00:00","614.95"
"454","2020-10-05 00:00:00","1178.76"
"454","2020-10-06 00:00:00","708.51"
"454","2020-10-07 00:00:00","675.36"
"454","2020-10-10 00:00:00","558.15"
"454","2020-10-11 00:00:00","212.29"
"454","2020-10-12 00:00:00","710.95"
"454","2020-11-03 00:00:00","1279.44"
"454","2020-11-04 00:00:00","600.77"
"454","2020-11-05 00:00:00","166.57"
"454","2020-12-03 00:00:00","46.86"
"454","2021-09-01 00:00:00","645.00"
"454","2021-09-02 00:00:00","264.70"
"454","2021-10-01 00:00:00","660.74"
"454","2021-10-02 00:00:00","781.89"
"454","2021-10-09 00:00:00","444.43"
"454","2021-11-02 00:00:00","170.58"
"454","2021-11-04 00:00:00","596.09"
"454","2021-11-09 00:00:00","710.85"
"454","2021-11-12 00:00:00","225.06"
"454","2021-12-04 00:00:00","761.33"
"454","2021-12-05 00:00:00","1013.51"
"454","2021-12-06 00:00:00","979.47"
"454","2021-12-08 00:00:00","622.60"
"454","2021-12-10 00:00:00","1168.22"
"454","2021-12-11 00:00:00","749.34"
"454","2021-12-12 00:00:00","1023.17"
"454","2022-10-02 00:00:00","330.35"
"454","2022-11-01 00:00:00","703.87"
"454","2022-11-02 00:00:00","1024.24"
"454","2022-12-01 00:00:00","508.10"
"454","2022-12-04 00:00:00","79.08"
"454","2022-12-05 00:00:00","566.51"
"454","2022-12-06 00:00:00","1122.05"
"456","2014-12-08 00:00:00","1114.24"
"456","2014-12-09 00:00:00","532.78"
"456","2014-12-11 00:00:00","855.13"
"456","2014-12-12 00:00:00","97.15"
"456","2015-12-01 00:00:00","1227.23"
"456","2015-12-02 00:00:00","989.94"
"456","2015-12-09 00:00:00","1273.92"
"456","2015-12-10 00:00:00","333.41"
"456","2015-12-11 00:00:00","1433.38"
"456","2015-12-12 00:00:00","760.52"
"456","2016-10-06 00:00:00","751.44"
"456","2016-11-01 00:00:00","886.93"
"456","2016-11-02 00:00:00","269.88"
"456","2016-11-04 00:00:00","579.97"
"456","2016-11-05 00:00:00","356.14"
"456","2016-11-06 00:00:00","609.23"
"456","2016-11-07 00:00:00","748.39"
"456","2016-11-08 00:00:00","840.33"
"456","2016-11-09 00:00:00","983.55"
"456","2016-11-11 00:00:00","643.65"
"456","2016-12-01 00:00:00","362.75"
"456","2016-12-02 00:00:00","1040.92"
"456","2016-12-03 00:00:00","829.03"
"456","2016-12-04 00:00:00","586.12"
"456","2016-12-05 00:00:00","1048.44"
"456","2016-12-07 00:00:00","440.07"
"456","2016-12-08 00:00:00","405.84"
"456","2016-12-09 00:00:00","440.59"
"456","2016-12-10 00:00:00","1029.81"
"456","2016-12-11 00:00:00","535.38"
"456","2016-12-12 00:00:00","559.85"
"456","2017-10-01 00:00:00","301.13"
"456","2017-10-02 00:00:00","567.04"
"456","2017-11-01 00:00:00","893.15"
"456","2017-11-02 00:00:00","758.04"
"456","2017-11-09 00:00:00","795.42"
"456","2017-11-11 00:00:00","228.52"
"456","2017-12-04 00:00:00","606.16"
"456","2017-12-05 00:00:00","512.76"
"456","2017-12-08 00:00:00","1339.92"
"456","2017-12-09 00:00:00","632.56"
"456","2017-12-10 00:00:00","971.91"
"456","2017-12-11 00:00:00","1072.82"
"456","2017-12-12 00:00:00","1196.31"
"456","2018-10-01 00:00:00","142.44"
"456","2018-11-01 00:00:00","1006.48"
"456","2018-11-02 00:00:00","836.97"
"456","2018-11-06 00:00:00","301.80"
"456","2018-11-10 00:00:00","347.37"
"456","2018-11-11 00:00:00","399.36"
"456","2018-12-01 00:00:00","217.84"
"456","2018-12-02 00:00:00","560.84"
"456","2018-12-03 00:00:00","284.40"
"456","2018-12-04 00:00:00","812.06"
"456","2018-12-05 00:00:00","336.71"
"456","2018-12-06 00:00:00","861.84"
"456","2018-12-07 00:00:00","1323.61"
"456","2018-12-08 00:00:00","582.37"
"456","2018-12-09 00:00:00","764.19"
"456","2018-12-10 00:00:00","929.79"
"456","2018-12-11 00:00:00","806.82"
"456","2018-12-12 00:00:00","713.18"
"456","2019-09-11 00:00:00","178.71"
"456","2019-09-12 00:00:00","156.00"
"456","2019-10-09 00:00:00","905.35"
"456","2019-10-10 00:00:00","491.72"
"456","2019-10-11 00:00:00","1197.35"
"456","2019-10-12 00:00:00","1245.34"
"456","2019-11-01 00:00:00","1069.37"
"456","2019-11-02 00:00:00","1215.64"
"456","2019-11-06 00:00:00","320.73"
"456","2019-11-08 00:00:00","986.66"
